ad_id,campaign_name,clicks,impressions,cost,leads,conversions,conversion_rate,sale_amount,ad_date,location,device,keyword,ctr,roi
A1178,dataanalyticscourse,93.0,4308.0,209.83,19.0,9.0,0.097,1694.0,2024-11-20,hyderabad,mobile,data analytics course,0.02158774373259053,7.073202115998665
A1179,data analytcis course,137.0,3555.0,213.5,29.0,3.0,0.021897810218978103,,,hyderabad,desktop,data analytics course,0.038537271448663854,
A1180,data analytics corse,81.0,5615.0,193.14,30.0,6.0,0.074,1255.0,,hyderabad,mobile,analytics for data,0.014425645592163847,5.497877187532361
A1181,data analytcis course,160.0,4743.0,206.22,23.0,10.0,0.062,1825.0,,hydrebad,mobile,learn data analytics,0.03373392367699768,7.849772088061294
A1182,data anlytics corse,186.0,3337.0,183.58,16.0,8.0,0.043,1045.0,2024-11-30,hyderabad,desktop,online data analytic,0.05573868744381181,4.692341213639829
A1183,data analytcis course,105.0,3234.0,238.8,27.0,10.0,0.095,1248.0,,hyderbad,desktop,online data analytic,0.032467532467532464,4.226130653266332
A1184,data analytcis course,131.0,3913.0,203.69,14.0,10.0,0.07633587786259542,1079.0,,hyderbad,desktop,data anaytics training,0.03347814975721952,4.2972654524031615
A1185,data analytcis course,129.0,3208.0,204.2,18.0,8.0,0.032,1456.0,2024-11-29,hyderabad,desktop,learn data analytics,0.04021197007481297,6.13026444662096
A1186,data anlytics corse,187.0,5972.0,220.64,30.0,7.0,0.037,1980.0,2024-11-14,hyderbad,desktop,data analytics course,0.03131279303415941,7.973894126178391
A1187,data analytics corse,167.0,3662.0,235.43,10.0,7.0,0.042,1684.0,2024-11-25,hyderbad,mobile,data anaytics training,0.045603495357728015,6.15286921802659
A1188,dataanalyticscourse,140.0,3359.0,182.13,29.0,7.0,0.045,1973.0,,hydrebad,desktop,data analitics online,0.041679071152128606,9.832921539559655
A1189,data analytics corse,198.0,3700.0,220.67,14.0,5.0,0.025252525252525252,1531.0,,hyderabad,mobile,analytics for data,0.053513513513513515,5.93796166221054
A1190,data anlytics corse,196.0,3835.0,218.07,10.0,9.0,0.041,1871.0,,hyderabad,tablet,online data analytic,0.05110821382007823,7.579813821250058
A1191,data analytics corse,140.0,5638.0,208.02,22.0,5.0,0.03571428571428571,1652.0,2024-11-18,hyderbad,desktop,data anaytics training,0.024831500532103583,6.941544082299779
A1192,data analytics corse,157.0,5825.0,230.6,16.0,3.0,0.019,1041.0,2024-11-16,hydrebad,desktop,data anaytics training,0.026952789699570816,3.5143104943625327
A1193,data analytics corse,91.0,5428.0,248.38,11.0,3.0,0.033,1835.0,,hyderabad,tablet,learn data analytics,0.016764922623434046,6.387873419760044
A1194,data analytcis course,140.0,3571.0,238.12,21.0,9.0,0.064,1762.0,,hyderabad,desktop,learn data analytics,0.03920470456454775,6.399630438434404
A1195,dataanalyticscourse,154.0,3638.0,182.17,11.0,8.0,0.056,1413.0,2024-11-04,hyderabad,mobile,online data analytic,0.04233095107201759,6.756491189548224
A1196,data anlytics corse,133.0,4505.0,200.52,23.0,3.0,0.039,1562.0,,hyderabad,tablet,analytics for data,0.029522752497225305,6.789746658687412
A1197,data analytcis course,,5016.0,238.59,26.0,9.0,,1620.0,2024-11-20,hyderbad,mobile,data analitics online,,5.789890607317994
A1198,data anlytics corse,141.0,3071.0,208.2,10.0,6.0,0.043,1647.0,,hydrebad,tablet,data analitics online,0.045913383262780855,6.910662824207493
A1199,data anlytics corse,135.0,5682.0,,30.0,3.0,0.022222222222222223,1445.0,,hyderbad,tablet,data anaytics training,0.02375923970432946,
A1200,data analytics corse,199.0,5067.0,247.38,24.0,8.0,0.059,1365.0,,hyderbad,mobile,analytics for data,0.03927373199131636,4.517826825127334
A1201,data analytcis course,138.0,3971.0,184.87,28.0,3.0,0.022,1718.0,2024-11-07,hyderbad,tablet,learn data analytics,0.03475195164945857,8.29301671444799
A1202,data analytcis course,175.0,4481.0,236.38,21.0,10.0,0.057,1257.0,,hyderabad,desktop,data analytics course,0.03905378263780406,4.317708774007953
A1203,data anlytics corse,170.0,5476.0,186.29,25.0,4.0,0.024,1731.0,,hyderabad,mobile,analytics for data,0.0310445580715851,8.29196414192925
A1204,data analytcis course,138.0,4426.0,203.75,24.0,10.0,0.072,1838.0,2024-11-05,hyderabad,mobile,data analytics course,0.031179394487121554,8.020858895705521
A1205,dataanalyticscourse,108.0,4080.0,247.8,18.0,4.0,0.037,1363.0,2024-11-30,hyderbad,tablet,online data analytic,0.026470588235294117,4.500403551251009
A1206,data anlytics corse,150.0,4113.0,219.67,12.0,7.0,0.047,1196.0,2024-11-22,hyderabad,mobile,learn data analytics,0.03646973012399708,4.444530432011654
A1207,dataanalyticscourse,90.0,5119.0,226.58,14.0,10.0,0.111,1348.0,,hydrebad,desktop,analytics for data,0.01758155889822231,4.949333568717451
A1208,data analytics corse,98.0,3422.0,223.55,17.0,7.0,0.07142857142857142,1414.0,2024-11-19,hydrebad,tablet,online data analytic,0.02863822326125073,5.325206888839186
A1209,data analytcis course,130.0,3327.0,224.83,13.0,3.0,0.023,1668.0,,hydrebad,mobile,online data analytic,0.03907424105801022,6.418938753725037
A1210,data analytcis course,199.0,,199.98,15.0,8.0,0.04,1467.0,2024-11-08,hyderabad,tablet,data anaytics training,,6.335733573357336
A1211,dataanalyticscourse,101.0,3241.0,183.34,24.0,,,1483.0,,hyderbad,tablet,data anaytics training,0.031163221228016045,7.088796771026509
A1212,data anlytics corse,118.0,3970.0,,27.0,9.0,0.076,1036.0,2024-11-19,hydrebad,desktop,data analytics course,0.029722921914357683,
A1213,data analytics corse,199.0,5734.0,247.99,18.0,,,1455.0,,hydrebad,desktop,data analitics online,0.03470526682943844,4.867172063389653
A1214,dataanalyticscourse,183.0,4001.0,237.85,23.0,4.0,0.022,1430.0,,hyderbad,mobile,online data analytic,0.04573856535866033,5.0121925583350855
A1215,data anlytics corse,126.0,4206.0,233.76,29.0,10.0,0.041,1998.0,2024-11-06,hyderabad,tablet,online data analytic,0.029957203994293864,7.547227926078029
A1216,data anlytics corse,199.0,4745.0,,13.0,9.0,0.04522613065326633,1800.0,2024-11-28,hyderabad,tablet,analytics for data,0.041938883034773444,
A1217,dataanalyticscourse,92.0,4042.0,200.75,15.0,7.0,0.076,1234.0,2024-11-24,hyderabad,tablet,learn data analytics,0.022761009401286492,5.146948941469489
A1218,data anlytics corse,,4883.0,249.61,10.0,3.0,,1464.0,2024-11-12,hyderabad,tablet,online data analytic,,4.865149633428147
A1219,dataanalyticscourse,92.0,3748.0,208.15,14.0,8.0,0.087,1297.0,,hyderabad,desktop,analytics for data,0.02454642475987193,5.231083353350948
A1220,data anlytics corse,135.0,3480.0,224.94,11.0,4.0,0.03,1398.0,2024-11-23,hyderbad,tablet,data analitics online,0.03879310344827586,5.2149906641771135
A1221,dataanalyticscourse,177.0,3007.0,223.22,30.0,8.0,0.045,1766.0,,hydrebad,mobile,data analitics online,0.05886265380778184,6.911477466176866
A1222,data analytics corse,117.0,3380.0,186.73,21.0,10.0,0.055,1958.0,2024-11-19,hyderabad,desktop,data anaytics training,0.03461538461538462,9.485728056552242
A1223,dataanalyticscourse,127.0,4823.0,194.69,11.0,10.0,0.057,1496.0,,hydrebad,desktop,data analytics course,0.026332158407630105,6.6840104781961065
A1224,data analytcis course,132.0,4490.0,202.45,10.0,7.0,0.053,1441.0,2024-11-10,hyderbad,mobile,data analitics online,0.029398663697104678,6.117806865892813
A1225,dataanalyticscourse,102.0,5149.0,229.48,27.0,9.0,0.088,1137.0,,hyderabad,desktop,learn data analytics,0.019809671780928337,3.9546801464179886
A1226,data anlytics corse,91.0,4290.0,213.74,,10.0,0.10989010989010989,1797.0,,hydrebad,mobile,online data analytic,0.021212121212121213,7.407410873023299
A1227,data anlytics corse,163.0,5643.0,217.4,30.0,6.0,0.03680981595092025,1678.0,2024-11-01,hydrebad,desktop,data analitics online,0.028885344674818358,6.718491260349586
A1228,data analytics corse,92.0,3916.0,188.1,,6.0,0.065,1005.0,,hyderabad,desktop,online data analytic,0.02349336057201226,4.342902711323764
A1229,data anlytics corse,165.0,4551.0,185.35,30.0,,,1662.0,,hyderbad,desktop,data analitics online,0.03625576796308504,7.966819530617751
A1230,data analytics corse,127.0,3344.0,201.7,10.0,8.0,0.06299212598425197,1190.0,,hyderabad,desktop,analytics for data,0.03797846889952153,4.899851264253843
A1231,data analytics corse,178.0,4441.0,231.97,22.0,4.0,0.022,1886.0,,hyderabad,mobile,analytics for data,0.04008106282368836,7.130361684700608
A1232,data anlytics corse,101.0,,234.17,29.0,5.0,0.05,1568.0,2024-11-27,hyderabad,mobile,data anaytics training,,5.69599009266772
A1233,data anlytics corse,161.0,5977.0,193.27,24.0,,,1366.0,,hyderbad,desktop,online data analytic,0.02693659026267358,6.067832565840534
A1234,data anlytics corse,95.0,4562.0,187.62,24.0,9.0,0.095,1239.0,2024-11-26,hydrebad,desktop,data anaytics training,0.02082419991231916,5.603773584905661
A1235,data analytcis course,85.0,5099.0,232.56,28.0,9.0,0.10588235294117647,1526.0,,hydrebad,mobile,data anaytics training,0.016669935281427732,5.561747506019952
A1236,data analytics corse,192.0,5852.0,181.05,16.0,8.0,0.042,1600.0,2024-11-21,hyderabad,desktop,analytics for data,0.032809295967190705,7.837337752002209
A1237,data anlytics corse,80.0,3823.0,181.57,13.0,4.0,0.05,1564.0,,hydrebad,desktop,online data analytic,0.020925974365681402,7.613757779368839
A1238,dataanalyticscourse,191.0,4612.0,238.23,20.0,10.0,0.052,1531.0,,hyderbad,mobile,learn data analytics,0.04141370338248049,5.4265625655878775
A1239,dataanalyticscourse,147.0,5881.0,196.34,23.0,7.0,0.048,1614.0,,hyderabad,desktop,data anaytics training,0.024995749022275124,7.220433941122542
A1240,data analytics corse,100.0,5204.0,197.53,26.0,4.0,0.04,1675.0,,hydrebad,tablet,data analytics course,0.01921598770176787,7.47972459879512
A1241,data analytcis course,82.0,5130.0,233.75,,9.0,0.11,,,hyderbad,mobile,data analitics online,0.015984405458089667,
A1242,dataanalyticscourse,123.0,5231.0,202.93,30.0,10.0,0.081,1551.0,2024-11-23,hyderabad,desktop,online data analytic,0.023513668514624355,6.643029616123786
A1243,data anlytics corse,165.0,5980.0,248.41,17.0,3.0,0.018,1803.0,,hyderbad,tablet,online data analytic,0.027591973244147156,6.258161909745985
A1244,dataanalyticscourse,167.0,3202.0,214.87,26.0,6.0,0.036,1571.0,,hyderabad,desktop,data analitics online,0.052154903185509055,6.311397589240006
A1245,data anlytics corse,111.0,5847.0,196.71,21.0,9.0,0.081,1445.0,2024-11-30,hyderabad,mobile,online data analytic,0.018984094407388404,6.34583905241218
A1246,data analytcis course,94.0,4359.0,,28.0,5.0,0.045,1920.0,,hydrebad,tablet,learn data analytics,0.021564579031888048,
A1247,data analytics corse,179.0,3185.0,236.74,29.0,5.0,0.027932960893854747,1156.0,,hyderabad,desktop,data analytics course,0.05620094191522763,3.8829940018585787
A1248,dataanalyticscourse,166.0,5592.0,183.03,22.0,4.0,0.024,1636.0,2024-11-22,hyderabad,tablet,online data analytic,0.029685264663805437,7.938425394744031
A1249,data analytcis course,90.0,5062.0,191.4,23.0,6.0,0.06666666666666667,1775.0,,hyderabad,tablet,data analytics course,0.017779533781114184,8.273772204806686
A1250,data analytcis course,106.0,5830.0,241.9,29.0,10.0,0.035,1897.0,,hyderabad,desktop,data anaytics training,0.01818181818181818,6.842083505580818
A1251,data analytics corse,,4629.0,236.96,10.0,6.0,,1183.0,,hyderabad,desktop,data anaytics training,,3.9924037812288993
A1252,data anlytics corse,158.0,4780.0,247.2,23.0,9.0,0.056962025316455694,1005.0,2024-11-24,hyderbad,desktop,learn data analytics,0.03305439330543933,3.0655339805825244
A1253,data analytics corse,187.0,3800.0,241.0,16.0,8.0,0.043,1842.0,,hyderbad,mobile,analytics for data,0.049210526315789475,6.643153526970955
A1254,data anlytics corse,95.0,4096.0,242.69,26.0,9.0,0.095,1550.0,,hyderbad,tablet,online data analytic,0.023193359375,5.386748526927356
A1255,data analytcis course,118.0,3562.0,231.5,12.0,3.0,0.025,1856.0,,hydrebad,desktop,data analytics course,0.03312745648512072,7.017278617710583
A1256,dataanalyticscourse,166.0,3910.0,191.32,27.0,7.0,0.042,,,hydrebad,mobile,analytics for data,0.04245524296675192,
A1257,dataanalyticscourse,146.0,5411.0,201.76,28.0,7.0,0.048,1393.0,,hydrebad,desktop,data analitics online,0.026982073553871742,5.904242664551943
A1258,dataanalyticscourse,101.0,4026.0,219.68,22.0,9.0,0.089,1149.0,,hyderabad,desktop,analytics for data,0.025086934923000497,4.230335032774945
A1259,data anlytics corse,185.0,3716.0,218.23,27.0,7.0,0.056,1015.0,,hydrebad,desktop,online data analytic,0.04978471474703983,3.6510562250836274
A1260,data analytcis course,147.0,5162.0,186.79,30.0,7.0,0.048,1733.0,,hyderabad,desktop,analytics for data,0.028477334366524602,8.27779859735532
A1261,data analytcis course,188.0,3859.0,211.83,30.0,9.0,0.048,1719.0,2024-11-28,hyderabad,mobile,online data analytic,0.048717284270536405,7.114997875655006
A1262,data anlytics corse,122.0,3350.0,225.89,28.0,3.0,0.02459016393442623,1509.0,,hyderabad,desktop,data analitics online,0.036417910447761194,5.680242595953784
A1263,data analytics corse,143.0,5340.0,,20.0,9.0,0.063,1223.0,2024-11-05,hyderbad,tablet,online data analytic,0.026779026217228465,
A1264,data analytics corse,170.0,3124.0,234.92,17.0,3.0,0.018,1232.0,,hydrebad,desktop,data anaytics training,0.05441741357234315,4.244338498212158
A1265,data analytics corse,114.0,5017.0,242.62,11.0,6.0,0.053,1303.0,,hydrebad,mobile,data analitics online,0.022722742674905323,4.3705382903305585
A1266,data analytics corse,186.0,3424.0,201.81,27.0,3.0,0.016,1337.0,2024-11-26,hydrebad,desktop,data anaytics training,0.054322429906542055,5.625043357613597
A1267,data analytcis course,120.0,4060.0,210.95,24.0,9.0,0.075,1376.0,2024-11-05,hydrebad,tablet,data analitics online,0.029556650246305417,5.522872718653709
A1268,data analytcis course,130.0,5688.0,212.05,21.0,5.0,0.038,1454.0,,hyderbad,desktop,learn data analytics,0.022855133614627286,5.856873378920066
A1269,data analytics corse,178.0,5029.0,189.79,25.0,8.0,0.045,1510.0,,hyderabad,desktop,data anaytics training,0.03539471067806721,6.956162073871122
A1270,dataanalyticscourse,196.0,5476.0,204.63,19.0,4.0,0.02,1288.0,,hyderabad,desktop,data anaytics training,0.03579254930606282,5.294287250158823
A1271,data analytcis course,110.0,5000.0,197.89,18.0,3.0,0.027,1110.0,,hyderabad,desktop,online data analytic,0.022,4.609176815402496
A1272,data analytcis course,95.0,4141.0,207.14,22.0,3.0,0.054,1929.0,2024-11-11,hyderabad,tablet,learn data analytics,0.02294131852209611,8.312542241961959
A1273,data anlytics corse,183.0,4791.0,232.97,27.0,5.0,0.0273224043715847,1476.0,2024-11-21,hydrebad,desktop,data analitics online,0.038196618659987476,5.335579688371893
A1274,dataanalyticscourse,100.0,4168.0,193.6,30.0,3.0,0.03,1692.0,,hyderabad,desktop,online data analytic,0.02399232245681382,7.739669421487604
A1275,data analytcis course,187.0,3741.0,226.11,27.0,10.0,0.053,1342.0,,hyderbad,tablet,learn data analytics,0.0499866345896819,4.935164300561673
A1276,data analytcis course,90.0,3577.0,233.54,24.0,5.0,0.052,1175.0,2024-11-14,hyderabad,tablet,analytics for data,0.02516074923119933,4.031258028603237
A1277,data analytics corse,148.0,4469.0,209.76,25.0,8.0,0.054,,2024-11-25,hyderbad,tablet,data analytics course,0.0331170284179906,
A1278,data analytcis course,129.0,3611.0,227.82,11.0,7.0,0.054,1250.0,2024-11-22,hyderabad,tablet,data anaytics training,0.03572417612849626,4.486787814941621
A1279,data analytcis course,120.0,3947.0,193.49,15.0,6.0,0.05,1305.0,,hydrebad,mobile,data anaytics training,0.03040283759817583,5.744534601271384
A1280,data analytcis course,82.0,4239.0,191.75,23.0,8.0,0.0975609756097561,1062.0,2024-11-22,hyderbad,mobile,learn data analytics,0.01934418494928049,4.538461538461538
A1281,data analytics corse,145.0,5973.0,242.16,12.0,7.0,0.048,1508.0,2024-11-14,hyderabad,tablet,online data analytic,0.024275908253808806,5.227287743640568
A1282,data analytics corse,190.0,4525.0,188.85,10.0,5.0,0.026,1875.0,,hyderbad,tablet,data anaytics training,0.041988950276243095,8.928514694201748
A1283,data anlytics corse,137.0,4395.0,241.58,24.0,4.0,0.043,1512.0,2024-11-06,hyderabad,desktop,online data analytic,0.031171786120591582,5.258796257968375
A1284,data analytics corse,157.0,3047.0,222.66,19.0,3.0,0.019,1964.0,,hydrebad,mobile,data analitics online,0.05152609123728257,7.820623371957244
A1285,dataanalyticscourse,105.0,5348.0,226.1,27.0,5.0,0.048,1003.0,,hyderabad,tablet,learn data analytics,0.01963350785340314,3.43609022556391
A1286,data analytics corse,149.0,3101.0,231.44,15.0,9.0,0.06,1126.0,2024-11-06,hyderabad,tablet,data anaytics training,0.048049016446307644,3.865191842378154
A1287,data analytics corse,159.0,3693.0,187.09,24.0,6.0,0.038,1256.0,,hyderabad,desktop,learn data analytics,0.04305442729488221,5.713346517718746
A1288,data analytics corse,150.0,5590.0,,20.0,8.0,0.05333333333333334,1286.0,,hydrebad,mobile,data analytics course,0.026833631484794274,
A1289,data anlytics corse,,5277.0,227.46,10.0,5.0,,1541.0,,hyderabad,tablet,data analitics online,,5.774817550338521
A1290,data anlytics corse,98.0,4653.0,205.84,29.0,5.0,0.051,1866.0,,hyderbad,mobile,data analitics online,0.02106168063614872,8.065293431791684
A1291,data analytics corse,86.0,3513.0,211.16,22.0,7.0,0.08139534883720931,1917.0,,hyderabad,desktop,data analytics course,0.02448050099629946,8.078423943928774
A1292,data analytics corse,128.0,5772.0,235.54,20.0,10.0,0.078,1215.0,,hyderabad,desktop,data anaytics training,0.022176022176022176,4.1583595143075485
A1293,data anlytics corse,105.0,5840.0,236.56,22.0,8.0,0.047,1811.0,,hydrebad,tablet,data analytics course,0.01797945205479452,6.655563070679743
A1294,data anlytics corse,90.0,,249.0,21.0,10.0,0.1111111111111111,1245.0,,hyderabad,mobile,data analytics course,,4.0
A1295,data analytics corse,89.0,5158.0,211.76,20.0,5.0,0.056,1119.0,,hyderabad,desktop,online data analytic,0.017254749903063204,4.284284095202116
A1296,data anlytics corse,119.0,3489.0,194.36,14.0,3.0,0.055,1633.0,,hyderabad,mobile,data analytics course,0.03410719403840642,7.401934554435067
A1297,dataanalyticscourse,173.0,3977.0,229.82,30.0,5.0,0.037,1584.0,2024-11-22,hyderabad,desktop,learn data analytics,0.043500125722906714,5.892350535201462
A1298,data analytics corse,95.0,3397.0,181.89,,7.0,0.074,1560.0,,hyderabad,tablet,data analytics course,0.027965852222549308,7.576612238165926
A1299,data analytics corse,112.0,5194.0,245.97,10.0,5.0,0.045,1016.0,,hydrebad,tablet,data anaytics training,0.0215633423180593,3.1305850306948
A1300,data analytcis course,134.0,3007.0,217.53,10.0,5.0,0.037,1371.0,,hydrebad,mobile,data anaytics training,0.04456268706351846,5.302578954626948
A1301,data analytcis course,113.0,5721.0,216.7,11.0,6.0,0.053,1743.0,2024-11-17,hyderbad,desktop,data anaytics training,0.01975179164481734,7.043377941855099
A1302,dataanalyticscourse,157.0,3546.0,189.11,16.0,5.0,0.032,1333.0,,hydrebad,mobile,data analitics online,0.04427523970671179,6.04880757231241
